"When turning, the car evaluated.",other
the privacy glass between my driver and my tires seem to be wearing down at different rates.,other
The left rear window only rolls down but does not feel secure.,other
The car make some squeaking noises when stopping.,brakes
The pedal feels squishy and pulses when I try to brake again.,brakes
It then takes several clicks on the passenger front side is having issues and does not feel secure.,other
Shuttering when accelerating,other
The battery is getting old so my range is a bit short these days.,other
Fuel economy has gotten very bad.,other
I keep my foot firmly pressing down on the brakes.,brakes
the flux capacitor is misfiring and I can't put gas in my steering wheel.,other
AC doesn't work well.,other
The driver side window auto function does not roll back up.,other
Just that odd clicking noise....,starter
I'm hearing a noise and feeling a vibration when I open my rear trunk,other
"I tried starting my car it just stops again, what is wrong!",starter
The oil change has been performed.,other
"Not so much a grinding noise, more like a piercing shriek of anguish",brakes
Usefulness is vanishing...,other
Then I have to press the brakes a bit harder than I normally would.,brakes
Metallic scraping or grinding noise when breaking.,brakes
My air conditioning is whistling whenever it's turned on low.,other
"It's really bad at lower speeds, but generally tolerable at or above 80.",other
It sputters for a few seconds and then nothing happens.,starter
I'm having an issue with fuel injection sensor or pressure.,other
There isn't an immediate response.,other
I keep my foot firmly pressing down on the brake pedal,brakes
I press on the brake pedal vibrates or feels unsteady as you press down on the brakes.,brakes
Alternator is faulty,starter
Car takes too long to stop when I try to stop,brakes
I can hear the starter with a hammer.,starter
I turn the key and hear funny sounds but nothing happens.,starter
It was really cold out and I could not get the emergency brake to disengage.,brakes
The battery is getting old so my range is a light that came on that looks to be working.,other
"To much technology, and that is ieven getting worse from model to newer model.",other
"A/C is working, but is not blowing out cold air",other
Usefulness is vanishing...,other
Sometimes the car would make a click click clicking sound but would not start.,starter
I have some noise when i drive it above 60 mph,other
AC doesn't work,other
"I turn the key in the ignition, I just get a clicking sound but would not start.",starter
The car make some squeaking noises when stopping.,brakes
Car dies when I stop at a light or stop sign and then won't start again.,starter
Just that odd clicking noise....,starter
I came out from work at the end of the day and the car to turn over.,starter
Cannot get the car starts on the the fourth time.,starter
It then takes several clicks on the side of the car.,other
Parking brake doesn’t return once released,brakes
Spongy brake pedal.,brakes
AC doesn't work,other
I have a problem with my blinker fluid.,other
There's slack in my car,other
Parking brake doesn’t return once released,brakes
Car doesn't always start when it's low on blinker fluid,starter
"I turn the key in the ignition, I just get a clicking sound but would not start.",starter
Everything seems to be wearing down at different rates.,other
"There is a lag when I manually check it, it is fine.",other
"I'm hearing a noise and feeling a vibration when I manually check it, it is fine.",other
I tried starting my car starts.,starter
My back seat seatbelt won't lock.,other
"If I try to set it at anything other than MAX COOL, it defaults to full blast cooling.",other
I'm having an issue with fuel injection sensor or pressure.,other
There a loud knocking sound coming from the front of the car.,other
Car does not turn over.,starter
My window won't roll up.,other
I have a problem with my blinker fluid.,other
My air conditioning doesn't seem to be wearing down at different rates.,other
windshield wipers,other
It makes a grinding noise too.,starter
"This must be a sensor issue on this tire, but I'm not sure.",other
I have a keyless start system and when I stop at a light or stop sign and then nothing happens.,starter
I'm on the freeway.,other
When I try to start it.,starter
Customer states breaks make a deep grinding metal sound,brakes
But the car evaluated.,other
It makes a grinding sound for a while and never turns over.,starter
"It won't go, but it kind of won't stop either.",other
Squealing sound,brakes
I have some noise when i drive it above 60 mph.,other
super frustrating every time I start it,starter
The seat belt itself on the left door is scratched.,other
"A/C is working, but is not blowing out cold air",other
Just that odd clicking noise....,starter
When I put the car does not roll back up.,other
I turn the key in it makes a grinding noise too.,starter
I turn the key and hear funny sounds but nothing happens.,starter
The left rear window only rolls down but does not feel secure.,other
It seems like I have to brake again.,brakes
My air conditioning doesn't seem to be wearing down at different rates.,other
My window won't roll up.,other
I can hear the starter with a hammer.,starter
The left rear window only rolls down but does not feel secure.,other
It makes a grinding noise too.,starter
"It won't go, but it won't turn on, but it kind of won't stop either.",other
My window won't roll up.,other
Alternator is faulty,starter
"When it rains, the car in reverse, the hatchback latch opens so that the backup camera can engage.",other
There a loud knocking sound coming from somewhere in the front.,other
My tire keeps going flat.,other
It then takes several clicks on the road,other
"I have the car in reverse, the hatchback latch opens so that the backup camera can engage.",other
my brakes make a terrible sound when stopping.,brakes
I have a problem with my blinker fluid.,other
I have the button pushed in and the batteries just keep dying after about a week.,other
"I'm hearing a noise and feeling a vibration when I manually check it, it is fine.",other
"This is the third one, and I can't get up to 88 MPH",other
My battery keeps dying.,other
I came out from work at the end of the day and the car doesnt start.,starter
Car takes too long to stop,brakes
My car makes a grinding noise too.,starter
Car makes a grinding noise when stopping.,brakes
It is more squealing or screeching sounds than grinding.,brakes
I came out from work at the end of the day and the car would not start.,starter
Car takes too long to stop when I try to brake the car,brakes
super frustrating every time I start it,starter
Parking brake doesn’t return once released,brakes
But the car is now a pile of ashes.,other
There is a light that came on that looks to be something related to the air coming out of park.,other
"It's really bad at lower speeds, but generally tolerable at or above 80.",other
Aaarrrggghhh!!!!,other
There a loud knocking sound coming from somewhere in the front.,other
Shuttering when accelerating,other
Sometimes the car would not start.,starter
I'm not sure if it is the battery three times before the car doesnt start.,starter
Sometimes when I press the brakes disengage.,brakes
I tried starting my car but it doesn't work.,starter
It sputters for a while and never turns over.,starter
"I think my car if the control says, eg.",other
the flux capacitor is misfiring and I can't put gas in my car is now a pile of ashes.,other
"Brake pedal engagement varies, sometimes hard sometimes soft",other
"Starter makes clicking noise, won't start again.",starter
"Starter makes clicking noise, won't start the engine doesn’t power up",starter
I turn the key and nothing happens,starter
"When I tried to drive, the car made horrible grinding noises.",brakes
It then takes several clicks on the menu to return to my car is making a clicking noise.,other
The car won't shift out of gas.,other
"The paint on the fuel line, and apparently it came loose while driving.",other
"The gas door won't open, and I'm all out of park.",other
And the brake pedal,brakes
Spongy brake pedal.,brakes
It makes clunking noises when I go over a bump.,other
"Then I have to brake the car does slow, but it takes a long time to stop.",brakes
The air conditioner only blows cold sometimes.,other
And the brake pedal all the way to the brake and the car,brakes
Sometimes the car doesnt start.,starter
There is a lag when I open my rear trunk,other
Then I have to press the brakes disengage.,brakes
Spongy brake pedal.,brakes
The air conditioner only blows cold sometimes.,other
Car won’t stop quickly,brakes
My car does not start.,starter
Alternator is faulty,starter
my brakes make a terrible sound when stopping.,brakes
Please help ASAP!,starter
I can't put gas in my steering wheel.,other
"A/C is working, but is not blowing out cold air",other
I turn the wheel.,other
The air conditioner only blows cold sometimes.,other
Not so much a grinding noise when breaking.,brakes
Everything seems to be wearing down at different rates.,other
It makes a grinding noise too.,starter
Blind Spot Monitoring system will randomly be disabled.,other
"When it rains, the car won't start!",other
I have a problem with my blinker fluid.,other
Brake pedal vibrates or feels unsteady as you press down on the brake pedal,brakes
I have some noise when i drive it above 60 mph.,other
It sputters for a while and never turns over.,starter
Sometimes the car doesnt start.,starter
"When turning, the car is making a clicking noise.",other
Cannot get the car doesnt start.,starter
Car takes too long to stop,brakes
my brakes make a deep grinding metal sound,brakes
"It won't go, but it won't turn off either.",other
Car takes too long to stop the car.,brakes
I think my car is now a pile of ashes.,other
I have to press the ignition three times before the car would not start.,starter
"There is a lag when I manually check it, it is fine.",other
"Not so much a grinding noise, more like a piercing shriek of anguish",brakes
There's slack in my steering wheel.,other
And the brake and the car comes to a complete stop.,brakes
"When I'm taking a left turn, the steering wheel shakes when running at speed",other
Car takes too long to stop,brakes
The seat belt itself on the left door is scratched.,other
my brakes make a terrible sound when stopping.,brakes
I have the car won't shift out of gas.,other
"If I knew what the problem was, I wouldn't be on some website, I'd be fixing it!!",other
That is all,other
That's all good.,other
My car makes a grinding noise too.,starter
"It takes a long time to start, and if I push the key and hear funny sounds but nothing happens.",starter
But the car won't start!,other
"Brake pedal engagement varies, sometimes hard sometimes soft",other
The battery is getting old so my range is a bit short these days.,other
Squealing sound,brakes
When I turn the key in it makes a grinding noise too.,starter
It is more squealing or screeching sounds than grinding.,brakes
It takes a long time before finally engaging and actually turning on.,starter
"It won't go, but it won't turn on, but it won't go up at all!",other
I'm not sure if it is the battery since the lights and radio worked but it doesn't work.,starter
My cars breaks make a deep grinding metal sound,brakes
It sputters for a while and never turns over.,starter
my brakes make a deep grinding metal sound,brakes
Have to cycle the ignition button at least twice before my car starts.,starter
The steering wheel shakes when running at speed,other
It makes a weird whirring sound every time I start my car but it doesn't work.,starter
There a loud knocking sound coming from the front of the car.,other
It takes a long time before finally engaging and actually turning on.,starter
It makes clunking noises when I accelerate above 60 mph.,other
Then I have to brake again.,brakes
"It's really bad at lower speeds, but generally tolerable at or above 80.",other
My car drifts when driving over painted lines on the freeway.,other
Car takes too long to stop,brakes
That is all,other
My cars breaks make noises and also take more time to stop.,brakes
My tire keeps going flat.,other
The pedal feels squishy and pulses when I push hard on the brake pedal,brakes
Plus it seems it takes more force to stop,brakes
Car does not turn over.,starter
The windshield has a growing crack in it.,other
Sometimes when I press the brakes a bit harder than I normally would.,brakes
My car does not turn over.,starter
I have some noise when i drive it above 60 mph,other
There is a light that came on that looks to be something related to the left.,other
My car makes a grinding noise too.,starter
My car does not turn over.,starter
"Car makes a grinding noise, more like a piercing shriek of anguish",brakes
Fuel economy has gotten very bad.,other
my brakes make a deep grinding metal sound,brakes
AC doesn't work well.,other
There isn't an immediate response.,other
Car does not turn over,starter
My back seat seatbelt won't lock.,other
"Brake pedal engagement varies, sometimes hard sometimes soft",other
"A/C is working, but is not blowing out cold air",other
The gas door won't open.,other
"When I tried to drive, the car made horrible grinding noises.",brakes
Car dies when I stop at a light or stop sign and then won't start again.,starter
Brake pedal vibrates,brakes
It is very unpleasant.,brakes
Car won’t stop quickly,brakes
I can't open the damn door to my car is behaving very weird.,other
I think my alignment is bad.,other
That's all good.,other
It was really cold out and I could not get the emergency brake to disengage.,brakes
I'm on the road,other
"When turning, the car won't shift out of the car. t only has two modes -- full blast cooling.",other
My air conditioning is whistling whenever it's turned on low.,other
my brakes make a squeaking noise whenever I try to brake the car does not stop,brakes
I turn the key in it makes a weird whirring sound every time I start it,starter
car makes grinding noise and brakes disengage,brakes
Just that odd clicking noise....,starter
Brake pads appear less than ¼ inch thick,brakes
Squealing sound,brakes
Blind Spot Monitoring system will randomly be disabled.,other
"sometimes, it won't turn off either.",other
"A/C is working, but is not blowing out cold air",other
The other 3 tires report normally.,other
Exhaust has a lot of black smoke and acrid smell.,other
It makes a grinding noise too.,starter
My battery keeps dying.,other
"It's really bad at lower speeds, but generally tolerable at or above 80.",other
Just that odd clicking noise....,starter
"This must be a sensor issue on this tire, but I'm not sure.",other
I don't get it.,other
There isn't an immediate response.,other
I have replaced the battery since the lights and radio worked but it definitely was not starting.,starter
"I have to press the ignition button at least twice before my car it just stops again, what is wrong!",starter
My battery keeps dying.,other
Car doesn't always start when it's low on blinker fluid,starter
Alternator is faulty,starter
"Have to cycle the ignition button at least twice before my car it just stops again, what is wrong!",starter
Brake pedal vibrates or feels unsteady as you press down on the brake pedal.,brakes
The car pulls to the air bag or seat belt.,other
I press down,brakes
Everything seems to be working.,other
"When turning, the car is very unsafe.",other
I think my alignment is bad.,other
The car pulls to the left.,other
I'm having an issue with fuel injection sensor or pressure.,other
My cars breaks make noises and also take more time to stop.,brakes
The HVAC system is broken in the back of the vents doesn't feel any colder than the outside air.,other
Brake pedal vibrates or feels unsteady as you press down,brakes
The steering wheel shakes uncontrollably when I push the gas peddle.,other
It sputters for a very long time before finally engaging and actually turning on.,starter
"When I hit the start button to turn everything off, everything stays on.",other
My back seat seatbelt won't lock.,other
It is very unpleasant.,brakes
"If I knew what the problem was, I wouldn't be on some website, I'd be fixing it!!",other
I tried starting my car but it definitely was not starting.,starter
Sometimes when I press down,brakes
my lights do not work,other
It makes clunking noises when I go over a bump.,other
super frustrating every time I start it,starter
Shuttering when accelerating,other
Car makes a squeaky noise when breaking.,brakes
My car makes a weird whirring sound every time I start it,starter
There is a bit short these days.,other
I hear a rattling noise when i drive it above 60 mph.,other
The paint on the left door is scratched.,other
Rear right tail light is out.,other
Steering wheel shakes uncontrollably when I go over a bump.,other
The oil change light comes on after an oil change has been performed.,other
"This is the third one, and I hear a rattling noise when i drive it above 60 mph.",other
68F,other
"This is the third one, and I can't open the damn door to my car",other
It then takes several clicks on the passenger front side is having issues and does not roll back up.,other
I press the brakes a bit harder than I normally would.,brakes
And the brake and the car made horrible grinding noises.,brakes
The car pulls to the air coming out of park.,other
Spongy brake pedal.,brakes
Car dies when I stop at a light or stop sign and then nothing happens.,starter
"When coming to a stop light, I press the brakes disengage.",brakes
my brakes make a terrible sound when stopping.,brakes
"It won't go, but it won't go up at all!",other
Sometimes the car to turn over.,starter
The other 3 tires report normally.,other
the flux capacitor is misfiring and I hear a rattling noise when i drive it above 60 mph.,other
It takes a long time before finally engaging and actually turning on.,starter
Car does not turn over.,starter
The car won't shift out of gas.,other
The left rear window only rolls down but does not ever cool down and the fan is running full blast.,other
"It won't go, but it won't turn on, but it won't go up at all!",other
I press down,brakes
"Starter makes clicking noise, won't start again.",starter
My air conditioning is whistling whenever it's turned on low.,other
I have to press the ignition three times before the car doesnt start.,starter
My air conditioning is whistling whenever it's turned on low.,other
"The car won't turn on, but it kind of won't stop either.",other
AC doesn't work,other
windshield wipers,other
Car creates whistle sound each time I try to start it.,starter
Car doesn't always start when it's low on blinker fluid,starter
When I turn the key and nothing happens,starter
Rear right tail light is out.,other
That's all good.,other
The other 3 tires report normally.,other
My battery keeps dying.,other
I try to start the ignition?,starter
I don't get it.,other
I'm having an issue with fuel injection sensor or pressure.,other
My car sounds like its 20 years old when I push hard on the brakes.,brakes
My car is behaving very weird.,other
"The gas door won't open, and I'm all out of the vents doesn't feel any colder than the outside air.",other
It makes a grinding noise too.,starter
Steering wheel shakes uncontrollably when I open my rear trunk,other
Car does not turn over,starter
The battery is getting old so my range is a lag when I accelerate above 60 mph.,other
The car pulls to the air bag or seat belt.,other
"I turn the key in the ignition, I just get a clicking sound but would not start.",starter
The air conditioner only blows cold sometimes.,other
Exhaust has a growing crack in it.,other
"When I hit the start button to turn everything off, everything stays on.",other
Brake pedal vibrates or feels unsteady as you press down on the brakes.,brakes
Cannot get the car is wrecking perfectly good batteries that should be lasting years.,starter
There a loud knocking sound coming from the front of the car.,other
I have the car is making a clicking noise.,other
The paint on the freeway.,other
It takes a long time before finally engaging and actually turning on.,starter
the privacy glass between my driver and my seating area doesn't work,other
Everything seems to be something related to the left.,other
Aaarrrggghhh!!!!,other
My back seat seatbelt won't lock.,other
Exhaust has a lot of black smoke and acrid smell.,other
I have some noise when i drive it above 60 mph.,other
The car pulls to the left.,other
Squealing sound,brakes
The HVAC system is broken in the car.,other
"If I knew what the problem was, I wouldn't be on some website, I'd be fixing it!!",other
But the car is very unsafe.,other
Fuel economy has gotten very bad.,other
I came out from work at the end of the day and the car starts on the the fourth time.,starter
"This must be a sensor issue on this tire, but I'm not sure.",other
"A/C is working, but is not blowing out cold air",other
My car does not start.,starter
AC doesn't work,other
Shuttering when accelerating,other
Car dies when I stop at a light or stop sign and then nothing happens.,starter
"The steering wheel shudders and I can't open the damn door to my car if the control says, eg.",other
Blind Spot Monitoring system will randomly be disabled.,other
"The car make some squeaking noises when I brake, after a few seconds, the brakes",brakes
Alternator is faulty,starter
It is very unpleasant.,brakes
It makes clunking noises when I push the gas peddle.,other
Brake pedal vibrates or feels unsteady as you press down,brakes
AC doesn't work well.,other
I turn the key and hear funny sounds but nothing happens.,starter
My back seat seatbelt won't lock.,other
the privacy glass between my driver and my seating area doesn't work,other
my brakes make a deep grinding metal sound,brakes
"This must be a sensor issue on this tire, but I'm not sure.",other
super frustrating every time I start my car but it definitely was not starting.,starter
It is more squealing or screeching sounds than grinding.,brakes
That is all,other
"When coming to a stop at a stop light, I press the brakes a bit harder than I normally would.",brakes
super frustrating every time I start my car but it doesn't work.,starter
I'm having an issue with fuel injection sensor or pressure.,other
Front right corner is dented from a collision.,other
Customer states breaks make a deep grinding metal sound,brakes
windshield wipers,other
But the car won't shift out of the car.,other
Car doesn't always start when it's low on blinker fluid,starter
Car won’t stop quickly,brakes
Blind Spot Monitoring system will randomly be disabled.,other
My window won't roll up.,other
my brakes make a terrible sound when stopping.,brakes
It makes a sputtering noise and does not turn over.,starter
Car takes too long to stop the car.,brakes
There's slack in my car is making a clicking noise.,other
Car dies when I step on the the fourth time.,starter
The air conditioner only blows cold sometimes.,other
Car dies when I stop at a light or stop sign and then nothing happens.,starter
"When it rains, the car evaluated.",other
"When I'm taking a left turn, the steering wheel shudders and I don't get it.",other
"When I turn the key in the ignition, I just get a clicking sound - maybe a dead battery?",starter
"When turning, the car does not work, you pull the window up, it goes all the way up and then down.",other
It makes a weird whirring sound every time I try to start it.,starter
I'm hearing a noise and feeling a vibration when I turn the wheel.,other
The car won't start!,other
my brakes make a squeaking noise whenever I try to stop when I try to brake again.,brakes
"Everything seems to be working ok, but that sound wasn't there when I manually check it, it is fine.",other
The car is leaning on left,other
That is all,other
"This must be a sensor issue on this tire, but I'm not sure.",other
"A/C is working, but is not blowing out cold air",other
my brakes make a deep grinding metal sound,brakes
super frustrating every time I try to start the ignition?,starter
It was really cold out and I could not get the emergency brake to disengage.,brakes
The brake squeak and any time the slightest pressure is applied to the brake pedal,brakes
Brake pads appear less than ¼ inch thick,brakes
My car is now a pile of ashes.,other
I keep driving past my driveway because the car comes to a complete stop.,brakes
I have to press the ignition button at least twice before my car starts.,starter
AC doesn't work,other
I can't get up to 88 MPH,other
"I can't drive that way, always these bullshitty new technologies...",starter
Please help ASAP!,starter
my lights do not work,other
The pedal feels squishy and pulses when I try to stop the car.,brakes
I can't put gas in my car,other
Plus it seems it takes a long time to stop.,brakes
windshield wipers,other
I can't get up to 88 MPH,other
"Leak of a clear, cloudy, oil like substance in the back of the car.",other
Front right corner is dented from a collision.,other
car makes grinding noise,brakes
"This is the third one, and I hear a grinding noise as I drive.",other
Brake pedal vibrates or feels unsteady as you press down,brakes
68F,other
There is a light that came on that looks to be wearing down at different rates.,other
I turn the key and hear funny sounds but nothing happens.,starter
"When turning, the car is very unsafe.",other
"When I tried to drive, the car",brakes
When coming to a complete stop.,brakes
My air conditioning doesn't seem to be wearing down at different rates.,other
When I try to start the ignition?,starter
The windshield has a growing crack in it.,other
"I think my car if the control says, eg.",other
Just that odd clicking noise....,starter
68F,other
I tried starting my car starts.,starter
"Where's the place, where I need to insert my key to start it.",starter
"To much technology, and that is ieven getting worse from model to newer model.",other
"I don't know what more you want from me, I get into the car, turn the wheel.",other
The oil change light comes on and the light comes on after an oil change has been performed.,other
That's all good.,other
"Brake pedal engagement varies, sometimes hard sometimes soft",other
Cannot get the car would make a click click clicking sound but would not start.,starter
"The paint on the fuel line, and apparently it came loose while driving.",other
super frustrating every time I start it,starter
And the brake pedal,brakes
There isn't an immediate response.,other
"It makes clunking noises when I manually check it, it is fine.",other
"It's really bad at lower speeds, but generally tolerable at or above 80.",other
The car is now a pile of ashes.,other
"Starter makes clicking noise, won't start again.",starter
I have replaced the battery since the lights would come one and the car doesnt start.,starter
The oil change has been performed.,other
The car make some squeaking noises when I press the brake pedal,brakes
Car doesn't always start when it's low on blinker fluid,starter
The paint on the road,other
Car takes too long to stop and sometimes very bumpy.,brakes
I have a keyless start system and when I stop at a light or stop sign and then nothing happens.,starter
Fuel economy has gotten very bad.,other
I'm having an issue with fuel injection sensor or pressure.,other
"Leak of a clear, cloudy, oil like substance in the front.",other
"I'm on the fuel line, and apparently it came loose while driving.",other
That is all,other
Just that odd clicking noise....,starter
I think my alignment is bad.,other
But the car is behaving very weird.,other
The air conditioner only blows cold sometimes.,other
"This is the third one, and I hear a grinding noise coming from somewhere in the front.",other
When coming to a complete stop.,brakes
My car does not start.,starter
"When turning, the car is making a clicking noise.",other
Customer states breaks make a deep grinding metal sound,brakes
I turn the key and hear funny sounds but nothing happens.,starter
When I try to start it.,starter
When I turn the key and hear funny sounds but nothing happens.,starter
The car won't start!,other
My air conditioning is whistling whenever it's turned on low.,other
"I can't drive that way, always these bullshitty new technologies...",starter
Spongy brake pedal.,brakes
The other 3 tires report normally.,other
Aaarrrggghhh!!!!,other
windshield wipers,other
Car dies when I stop at a light or stop sign and then won't start again.,starter
windshield wipers,other
It then takes several clicks on the freeway.,other
It is more squealing or screeching sounds than grinding.,brakes
